,sku_ID,type,brand_ID,attribute1,attribute2,activate_date,deactivate_date
901,0c89fa49fe,2.0,320d36f2ff,3.0,60.0,,
902,bd27bf28a1,2.0,4d918c6fd9,3.0,60.0,,
903,23abc42056,2.0,4d918c6fd9,3.0,60.0,,
904,029b0160db,2.0,7cc01be867,-,-,,2018-03-29
905,8dd82f6cd5,1.0,94b4cdec6a,-,-,,
906,5f58ed83b2,2.0,80eec19438,3.0,100.0,,
907,90d824eb07,2.0,042c8894a9,3.0,100.0,,
908,e010d8842a,2.0,38661cda93,3.0,100.0,,
909,d46418ae55,2.0,558658b684,3.0,100.0,,
910,030f85221c,2.0,906d0caa60,2.0,60.0,,
911,29c2023d40,2.0,f1d00479ef,3.0,60.0,,
912,4e5e5c04a2,2.0,ae42e810f8,3.0,50.0,,
913,9c32175e51,2.0,5934e3362b,-,-,,
914,50ba1a6d2f,2.0,8b40ec9ab7,2.0,70.0,,
915,ede47a888c,2.0,5282e001b5,3.0,100.0,,
916,111c94e165,2.0,5008f1aa58,4.0,100.0,,
917,690924e667,2.0,5008f1aa58,4.0,100.0,,
918,1cde1a8043,2.0,6728cbf52e,-,-,,
919,d38d7e2562,2.0,3daeabd2ce,2.0,60.0,,
920,9a3500ab54,2.0,52ff3378a1,3.0,60.0,,
921,9c21513bf1,2.0,52ff3378a1,3.0,60.0,,
922,b6b999c7cb,2.0,52ff3378a1,3.0,60.0,,
923,945094e307,1.0,906d0caa60,2.0,60.0,,
924,8038a0e904,1.0,11532f4321,-,-,,
925,348d198012,2.0,6aa26ec462,1.0,60.0,,
926,aa31cdf860,2.0,dc7e4ae5fc,4.0,100.0,,
927,69066e1b46,2.0,dc7e4ae5fc,4.0,100.0,,
928,6a0ba07541,2.0,dc7e4ae5fc,4.0,100.0,,
929,10958639b8,2.0,dc7e4ae5fc,4.0,100.0,,
930,55fbb87a1c,2.0,bd97f9a5fa,4.0,100.0,,
931,4898ff0f79,2.0,801ce39bb8,3.0,60.0,,
932,26eca07c36,2.0,17892f5485,4.0,60.0,,
933,883c348ac9,2.0,17892f5485,4.0,60.0,,
934,3682287ebb,2.0,17892f5485,4.0,60.0,,
935,05f6cd03ea,2.0,9b0d3a5fc6,2.0,50.0,,
936,1d3b8e84d1,1.0,4efb032b5a,3.0,100.0,,
937,9ebd49173e,2.0,3ee5b84e96,4.0,100.0,,
938,d0a43f5668,2.0,3ee5b84e96,4.0,100.0,,
939,6ee5ae8df3,2.0,53ea08be8d,3.0,100.0,,
940,2f8ca61910,2.0,a2ff0f7b48,4.0,100.0,,
941,d8500795ce,2.0,a2ff0f7b48,4.0,100.0,,
942,e657d28083,2.0,a2ff0f7b48,3.0,100.0,,2018-03-27
943,94be3e62af,2.0,a2ff0f7b48,3.0,100.0,,
944,40966842ef,2.0,a2ff0f7b48,4.0,100.0,,
945,976065fa5b,2.0,198cec62a1,3.0,100.0,,
946,f21de7c670,2.0,556646a4ed,2.0,40.0,,
947,da6dcd0f92,2.0,556646a4ed,2.0,40.0,,
948,8456e413bf,2.0,556646a4ed,2.0,40.0,,
949,c3a110fed2,2.0,556646a4ed,2.0,40.0,,
950,96cf9f1175,2.0,603dc9ab6b,4.0,100.0,,
951,481ab2c68d,2.0,603dc9ab6b,4.0,100.0,,
952,a9816e8775,2.0,26216ff73f,4.0,100.0,,
953,9ba137e847,2.0,26216ff73f,4.0,100.0,,
954,c0b7245ba6,2.0,14294f608f,-,-,,
955,f7fc2e951d,2.0,e686890dbc,3.0,60.0,,
956,330cd1ee3b,2.0,11532f4321,-,-,,
957,05a41fe2ee,2.0,4efb032b5a,-,-,,
958,c648a3cfae,2.0,4efb032b5a,3.0,60.0,,
959,50eb4891ee,2.0,4efb032b5a,2.0,40.0,,
960,3095e718ce,2.0,3daeabd2ce,2.0,70.0,,
961,88d6344322,2.0,5ab8ea8556,3.0,70.0,,
962,bc51385b63,2.0,5ab8ea8556,3.0,70.0,,
963,9fe8149e02,1.0,a2ff0f7b48,4.0,100.0,,
964,3d531a5f0e,1.0,88262f1628,3.0,60.0,,
965,2523d051fd,1.0,99d41501ff,3.0,100.0,,
966,c0a519de24,2.0,42e6445fca,4.0,100.0,,
967,23c70877b1,2.0,42e6445fca,4.0,100.0,,
968,d831205f3b,2.0,42e6445fca,4.0,100.0,,
969,190090a626,2.0,42e6445fca,4.0,100.0,,
970,99ec0fe0f8,2.0,42e6445fca,3.0,-,,
971,109d4a081f,2.0,906d0caa60,-,-,,
972,ea608e2be9,2.0,906d0caa60,-,-,,
973,d96a659012,2.0,a2ff0f7b48,3.0,100.0,,
974,ff6f356b13,2.0,a2ff0f7b48,3.0,100.0,,
975,2b590103a9,2.0,df9d1980db,1.0,100.0,,
976,c7c595dec7,2.0,3f52504177,-,100.0,,
977,f87a6ddfa0,2.0,67901d7b3b,3.0,100.0,,
978,9a70582209,2.0,4efb032b5a,2.0,40.0,,
979,53c4b04fcf,2.0,4efb032b5a,2.0,40.0,,
980,7a730e602a,2.0,4efb032b5a,2.0,40.0,,
981,a7b35cae8b,2.0,ed8a617522,2.0,60.0,,
982,73ae6b5f86,2.0,f5e5b02def,2.0,-,,
983,fa91734b8b,2.0,93905470a7,3.0,60.0,,
984,d12e1fe68b,2.0,93905470a7,3.0,60.0,,
985,34ca4d0a56,2.0,f864d88130,3.0,100.0,,
986,a195ab9024,1.0,93905470a7,3.0,60.0,,
987,b440ecab32,2.0,b5defcb5ec,4.0,100.0,,
988,45bf64891d,2.0,4e2b1b5af7,3.0,60.0,,
989,039a7761a3,2.0,4e2b1b5af7,3.0,60.0,,
990,ea44d65714,2.0,4e2b1b5af7,3.0,60.0,,
991,5564787f40,2.0,6c61f385fb,4.0,100.0,,
992,0edefea8ce,2.0,5008f1aa58,3.0,60.0,,
993,7a105aad95,2.0,70463eb973,-,-,,
994,26cc82f730,2.0,b739a47c38,3.0,60.0,,
995,3730abdff3,2.0,8b40ec9ab7,2.0,60.0,,
996,b237296a83,2.0,f2cc2f4aab,1.0,60.0,,
997,7a8de59725,2.0,3daeabd2ce,3.0,60.0,,
998,8d248d32c7,2.0,882aa1c303,3.0,60.0,,
999,2b6fa74bf4,2.0,882aa1c303,3.0,80.0,,2018-03-11
1000,05db087f6b,2.0,882aa1c303,3.0,80.0,,2018-03-11
1001,ac61f4e10e,1.0,9b0d3a5fc6,3.0,80.0,,
1002,694a068026,1.0,042c8894a9,3.0,100.0,,
1003,c5e9fb9411,2.0,139b1078ce,2.0,-,,
1004,d58b0fa451,2.0,558658b684,3.0,100.0,,
1005,6ecf550500,2.0,906d0caa60,2.0,60.0,,
1006,a86fd639f3,2.0,906d0caa60,2.0,60.0,,
1007,deb22f29dc,2.0,906d0caa60,2.0,60.0,,
1008,8fdc707118,2.0,906d0caa60,2.0,60.0,,
1009,1b95991091,2.0,da5eb98d7d,2.0,60.0,,
1010,878db09994,2.0,adbd559b78,4.0,60.0,,
1011,66192e955e,2.0,8b40ec9ab7,2.0,70.0,,
1012,47d5b3e423,2.0,8b40ec9ab7,2.0,70.0,,
1013,b1162bb36a,2.0,706fc3ba64,3.0,100.0,,
1014,667c8a42da,2.0,e0c4997859,3.0,60.0,,
1015,81af25a415,2.0,a3c6ee0858,3.0,70.0,,
1016,dd66aee3f1,2.0,5ab8ea8556,3.0,90.0,,
1017,4e34be8e8b,2.0,5ab8ea8556,3.0,90.0,,
1018,3a64d9667a,1.0,9b0d3a5fc6,2.0,50.0,,
1019,449c05c9c8,1.0,2871d5db39,-,-,,
1020,7a48f107f4,2.0,5a0b271e15,1.0,80.0,,
1021,c429703855,2.0,198cec62a1,4.0,60.0,,
1022,b50aea85c1,2.0,198cec62a1,4.0,60.0,,
1023,989aa91456,2.0,198cec62a1,4.0,60.0,,
1024,ab43189f51,2.0,198cec62a1,4.0,60.0,,
1025,101aa7a52c,2.0,198cec62a1,4.0,60.0,,
1026,bb33c7e668,2.0,43a5cd3f69,-,-,,
1027,bcdd6bdeb0,2.0,8a5ee0390f,4.0,100.0,,
1028,19a00b4d00,2.0,43999af013,3.0,100.0,,
1029,e65fd6e630,2.0,43999af013,3.0,100.0,,
1030,5ffb9aab6f,2.0,9f48800b31,4.0,100.0,,
1031,a9109972d1,2.0,060cb5709b,-,-,,
1032,be00790566,2.0,a9d8fd0a21,2.0,50.0,,
1033,d5e51d36a7,2.0,d638c9f169,-,-,,
1034,06a4ec1b16,2.0,60c226df67,3.0,70.0,,
1035,259cf1473c,2.0,5ab8ea8556,-,-,,
1036,2e88b98689,2.0,adbd559b78,3.0,60.0,,
1037,c45d1e8bd0,2.0,3e342224f0,4.0,100.0,,
1038,758d170ca0,2.0,7fcb433bba,3.0,100.0,,
1039,9175ad291c,2.0,9d3465eacc,-,-,,
1040,85efcbee79,1.0,adbd559b78,3.0,80.0,,
1041,2efd0bcff7,1.0,1976359719,3.0,100.0,,
1042,38d636d2a6,1.0,204dbedf50,3.0,100.0,,
1043,a94dfd9736,1.0,3e342224f0,3.0,60.0,,
1044,2096e81519,2.0,198cec62a1,3.0,100.0,,
1045,6afea64e55,2.0,198cec62a1,3.0,100.0,,
1046,230e09888e,2.0,198cec62a1,3.0,100.0,,
1047,c404ae0086,2.0,4f65703579,3.0,100.0,,
1048,4acd844a77,2.0,0b76f3c8dc,3.0,100.0,,
1049,ef81a33155,2.0,0b76f3c8dc,3.0,100.0,,
1050,5dd0f9652f,2.0,603dc9ab6b,4.0,100.0,,
1051,b31915ded2,2.0,e0c4997859,4.0,60.0,,
1052,3b9de68047,2.0,df5355512e,4.0,100.0,,
1053,4d051c075d,2.0,235542bb7b,3.0,60.0,,
1054,cb11a9dce9,2.0,d6963deb39,2.0,70.0,,
1055,14dd743b19,2.0,198cec62a1,1.0,100.0,,
1056,e94a1fe060,2.0,198cec62a1,1.0,100.0,,
1057,4abbc52c37,2.0,198cec62a1,1.0,100.0,,
1058,ca9760b73f,2.0,7682252595,-,-,,
1059,00407cdf0c,2.0,5581705260,-,-,,
1060,7297fdbe55,2.0,4efb032b5a,-,-,,
1061,fbc8ce3e89,2.0,8b40ec9ab7,3.0,100.0,,
1062,61da233e65,2.0,3daeabd2ce,2.0,30.0,,
1063,eaff2a2c8f,2.0,3daeabd2ce,3.0,-,,
1064,b595029904,2.0,5ab8ea8556,3.0,90.0,,
1065,ceb5c1fb2c,2.0,47d302e4ee,-,-,,
1066,dbc41299a4,2.0,47d302e4ee,-,-,,
1067,5da888b556,2.0,47d302e4ee,-,-,,2018-03-23
1068,e95d03ee59,2.0,47d302e4ee,-,-,,
1069,b5cb479f7d,1.0,3daeabd2ce,2.0,-,,
1070,50f6f91962,1.0,4efb032b5a,2.0,40.0,,
1071,5eced3cd82,1.0,5ab8ea8556,3.0,80.0,,
1072,ddb200220d,1.0,198cec62a1,3.0,60.0,,2018-03-26
1073,73eb91aa04,1.0,3c9be6a0ff,3.0,100.0,,
1074,bf69bf76fe,2.0,43a5cd3f69,2.0,-,,
1075,a1ba5e695e,2.0,1bf417f848,4.0,100.0,,
1076,e9c04a19f4,2.0,1bf417f848,4.0,100.0,,
1077,d92261201a,2.0,8a5ee0390f,4.0,-,,
1078,79eb35e528,2.0,bd97f9a5fa,-,-,,
1079,84a691bef3,2.0,4f65703579,3.0,100.0,,
1080,f7e757104d,2.0,95edb60932,-,-,,
1081,5f3205c556,2.0,203b83241e,4.0,100.0,,
1082,6151b7e009,2.0,5008f1aa58,-,-,,
1083,64c5f81621,2.0,9b0d3a5fc6,-,-,,
1084,9dceaf8bb8,2.0,4efb032b5a,3.0,60.0,,
1085,e8cb9dfa4e,2.0,7cc01be867,-,-,,
1086,83c5b87928,2.0,7cc01be867,-,-,,
1087,21fb935d86,2.0,43999af013,3.0,100.0,,
1088,5ca69861e6,2.0,7fcb433bba,3.0,100.0,,
1089,fb854dc703,2.0,235542bb7b,3.0,60.0,,
1090,eaa2524751,1.0,e0c4997859,4.0,100.0,,
1091,2cb79462fb,1.0,a3f8885e47,2.0,-,,
1092,8a94ebe448,1.0,5a0b271e15,3.0,100.0,,
1093,7de4b00555,2.0,94b4cdec6a,3.0,60.0,,
1094,dfe49c1933,2.0,5934e3362b,2.0,50.0,,
1095,aa85316b73,2.0,816ac3f3a9,2.0,60.0,,
1096,d82981395d,2.0,3430af0982,3.0,100.0,,
1097,3767b112e8,2.0,3e342224f0,4.0,100.0,,
1098,c32cc31c5f,2.0,3e342224f0,4.0,100.0,,
1099,d59522a1f7,2.0,3e342224f0,4.0,100.0,,
1100,6b45045e52,2.0,3e342224f0,4.0,100.0,,
1101,0c08397153,2.0,3e342224f0,4.0,100.0,,
1102,d6b8f7e319,2.0,3daeabd2ce,3.0,30.0,,
1103,4fb20ef7c5,2.0,3daeabd2ce,3.0,30.0,,
1104,40730e8d37,2.0,2d59ede842,-,-,,
1105,f6cb14ab6b,2.0,89667ce1cb,1.0,-,,
1106,7f2b576e8d,2.0,7fcb433bba,3.0,100.0,,
1107,cdee05b50c,1.0,7cc01be867,4.0,100.0,,
1108,ee22b69cd7,1.0,fbee78d4ae,3.0,60.0,,
1109,00f7930afa,2.0,4d5c65bb16,2.0,-,,
1110,00f6b3b501,2.0,787ea7298f,2.0,40.0,,
1111,e19067cdc2,2.0,39634b97c3,-,60.0,,
1112,8353905246,2.0,95edb60932,1.0,100.0,,
1113,a08042921f,2.0,198cec62a1,2.0,60.0,,
1114,14b400a7f7,2.0,1d490f01d6,-,60.0,,
1115,3f83e1dbf4,2.0,4f65703579,3.0,100.0,,
1116,2ec1e69737,2.0,b613b62bba,2.0,50.0,,
1117,9f829279bf,2.0,b613b62bba,2.0,50.0,,
1118,f20f34b405,2.0,235542bb7b,3.0,60.0,,
1119,fe5a14d572,2.0,3daeabd2ce,3.0,-,,
1120,b5a22d957c,2.0,3daeabd2ce,3.0,-,,
1121,d1f630c93f,2.0,6ed6d71d27,-,-,,
1122,5a1435f114,2.0,5ab8ea8556,3.0,90.0,,
1123,89843c3a18,1.0,a9d8fd0a21,3.0,100.0,,
1124,764b9e8d29,1.0,94b4cdec6a,-,-,,
1125,fffe1bd280,1.0,adbd559b78,3.0,70.0,,
1126,5c4440c9d2,1.0,b7e5c0f937,-,100.0,,
1127,f8732ae527,1.0,b8942de7b2,3.0,60.0,,
1128,8c9f4e5716,2.0,906d0caa60,-,-,,
1129,f07d2373fa,2.0,d995a3ba73,-,60.0,,
1130,889362eff3,2.0,3ee5b84e96,2.0,50.0,,
1131,98a5c031a6,2.0,3ee5b84e96,2.0,50.0,,
1132,e58cbad900,2.0,3ee5b84e96,2.0,50.0,,
1133,70787aab9a,2.0,26216ff73f,4.0,100.0,,
1134,c025eb2ff2,2.0,26216ff73f,4.0,100.0,,
1135,8fb873b069,2.0,8609823581,-,100.0,,
1136,5b472a34d3,2.0,42e6445fca,3.0,100.0,,
1137,24e34ef0b0,2.0,4efb032b5a,2.0,70.0,,
1138,976a2e0b23,2.0,4efb032b5a,2.0,70.0,,
1139,4fb9b322f5,2.0,47d302e4ee,4.0,-,,
1140,6b4112c214,2.0,1beb4d6efc,3.0,60.0,,
1141,4ef630444c,2.0,7fcb433bba,-,-,,
1142,fdc7befcfd,2.0,da6aff76f9,2.0,60.0,,
1143,fc0552fe35,2.0,da6aff76f9,3.0,60.0,,
1144,cb4d22e69b,2.0,0a0704103c,4.0,100.0,,
1145,8a52225c56,1.0,94b4cdec6a,3.0,-,,
1146,416aed740e,1.0,e0c4997859,4.0,100.0,,
1147,5c34dfdf6d,2.0,9c185fe397,2.0,70.0,,
1148,1620e90ed3,2.0,9c185fe397,2.0,70.0,,
1149,aa9bd8aa07,2.0,9b460752ca,4.0,100.0,,
1150,5f2696c5f3,2.0,25bc77a932,-,-,,
1151,77903143f8,2.0,478a17e887,-,-,,
1152,3abe64fc1c,2.0,4f65703579,3.0,100.0,,
1153,72b8198d57,2.0,81818cce80,4.0,100.0,,
1154,def3412e5a,2.0,81818cce80,4.0,100.0,,
1155,0fcb5c87b6,2.0,8a5ee0390f,4.0,100.0,,
1156,1984703f6c,2.0,d3b11464d2,2.0,50.0,,
1157,538080e0d6,2.0,6981333141,3.0,50.0,,
1158,49ad890e8e,2.0,d31ffa2f4d,-,60.0,,
1159,16111b2973,2.0,d31ffa2f4d,-,60.0,,
1160,8a2e72367f,2.0,d31ffa2f4d,-,60.0,,
1161,19fa84df76,2.0,d31ffa2f4d,-,60.0,,
1162,9bc5402cdf,2.0,99b4d5d48c,-,-,,
1163,bdf34d2572,2.0,541b465036,-,-,,
1164,19696c5407,2.0,b7e5c0f937,3.0,60.0,,
1165,a47b2a41f3,2.0,14294f608f,3.0,50.0,,
1166,9919ef1bb9,2.0,4f4f971297,2.0,-,,
1167,a51719acf0,2.0,1beb4d6efc,-,-,,
1168,f0bba4e067,2.0,adbd559b78,3.0,60.0,,
1169,15faeb2805,2.0,4efb032b5a,3.0,60.0,,
1170,cda2e97f54,2.0,8b40ec9ab7,-,100.0,,
1171,4d058f4259,1.0,76a692eab7,3.0,-,,
1172,27d8c800fc,2.0,f8259faec9,3.0,60.0,,
1173,7fd441baf3,2.0,3860bee7ce,3.0,70.0,,
1174,840b9d55b3,2.0,7b90c9e338,3.0,60.0,,
1175,c9eecb1e4f,2.0,3e342224f0,-,100.0,,
1176,a6622ffab3,2.0,3e342224f0,-,100.0,,
1177,4604fecdf4,2.0,3e342224f0,-,100.0,,
1178,9fcbc2a39e,2.0,3e342224f0,-,100.0,,
1179,a2efa83b01,2.0,3e342224f0,-,100.0,,
1180,fd34a36487,2.0,198cec62a1,1.0,100.0,,
1181,fbbf612f8b,2.0,bd97f9a5fa,-,-,,
1182,f0f962eb37,2.0,603dc9ab6b,4.0,100.0,,
1183,804dc0ce27,2.0,17e7eeb2b9,4.0,90.0,,
1184,71f058bbfb,2.0,4efb032b5a,2.0,70.0,,
1185,6a38ea30ff,2.0,906d0caa60,3.0,100.0,,
1186,419bc2446b,2.0,b1ea1fc403,3.0,60.0,,
1187,a48eeebe54,2.0,7fcb433bba,-,-,,
1188,fe58e09a11,2.0,7fcb433bba,-,-,,
1189,f1e18c6c65,2.0,7f69d11882,2.0,40.0,,
1190,fb9e3efa2d,2.0,3e342224f0,3.0,60.0,,
1191,48acd20a21,2.0,3daeabd2ce,3.0,100.0,,
1192,7b7fa7795c,2.0,8da53f587d,3.0,60.0,,
1193,124236a59a,1.0,3860bee7ce,3.0,70.0,,
1194,7a3ec99c47,2.0,fd68e214e8,4.0,100.0,,
1195,86819879db,2.0,76b0a23dc8,2.0,50.0,,
1196,b0ae42b516,2.0,6aa61f3af0,-,-,,
1197,6c952528d5,2.0,03c0f165ce,-,-,,
1198,126819850a,2.0,3c9be6a0ff,2.0,-,,
1199,29e4f19c34,2.0,4f65703579,4.0,100.0,,
1200,affc60006e,2.0,4f65703579,4.0,100.0,,
1201,59ad1f5b3a,2.0,4f65703579,4.0,100.0,,
1202,936186ff18,2.0,4f65703579,4.0,100.0,,
1203,6f43092152,2.0,a7dd91e34c,-,80.0,,
1204,8418f41eae,2.0,19dbb540ce,-,-,,
1205,30d23057c8,2.0,3ee5b84e96,4.0,100.0,,
1206,397fb67e05,2.0,3ee5b84e96,4.0,100.0,,
1207,098f990d9d,2.0,3ee5b84e96,4.0,100.0,,
1208,affcd7de5e,2.0,3500c9fab0,3.0,100.0,,
1209,2231011ed0,2.0,3500c9fab0,3.0,100.0,,
1210,9ac31152dd,2.0,99d41501ff,2.0,-,,
1211,a4d43ff769,2.0,7d69c417c6,3.0,100.0,,
1212,88a3f2a14b,2.0,7d69c417c6,3.0,100.0,,
1213,c98d32ff09,1.0,7cc01be867,-,-,,
1214,5d0370c7e1,1.0,11532f4321,3.0,50.0,,
1215,624b63249a,2.0,542855a7fa,3.0,-,,
1216,2e9edf9c28,2.0,603dc9ab6b,4.0,100.0,,
1217,c1acb7043c,2.0,4f65703579,4.0,100.0,,
1218,5a9b1b3273,2.0,a2ff0f7b48,-,100.0,,
1219,8dfb2b626a,2.0,42e6445fca,-,-,,
1220,76bf99f549,2.0,42e6445fca,-,-,,
1221,c3ecde0653,2.0,2d59ede842,3.0,-,,
1222,46eead9e97,2.0,2d59ede842,3.0,-,,
1223,0f45857e40,2.0,2d59ede842,3.0,-,,
1224,4f2f5407f3,2.0,2d59ede842,3.0,-,,
1225,99b4e848c8,2.0,2d59ede842,3.0,-,,
1226,2aaaca6b6e,2.0,d4def0b78d,3.0,100.0,,
1227,ddc108a7a6,2.0,81818cce80,4.0,100.0,,
1228,36b302889c,2.0,8a5ee0390f,-,-,,
1229,34aed97174,2.0,99d828adad,4.0,100.0,,
1230,c6f220820a,2.0,a3c6ee0858,3.0,100.0,,
1231,e0329f504c,2.0,8b40ec9ab7,1.0,100.0,,
1232,41a667a61e,2.0,7cc01be867,3.0,70.0,,
1233,37dcd75a03,2.0,fde39bbb81,-,70.0,,
1234,33c69136a4,2.0,5008f1aa58,-,-,,
1235,c7008e0cff,2.0,5008f1aa58,-,-,,
1236,da8f9b6430,2.0,5ab8ea8556,3.0,80.0,,
1237,2e6929ecb9,2.0,5ab8ea8556,3.0,90.0,,
1238,6910262d3f,2.0,5ab8ea8556,3.0,100.0,,
1239,f91dd577cb,2.0,adbd559b78,3.0,60.0,,
1240,7df8c9a3d3,1.0,8b40ec9ab7,3.0,60.0,,2018-03-12
1241,ae51b9b872,1.0,7fcb433bba,-,-,,
1242,6b0c28e492,1.0,d3b11464d2,4.0,50.0,,
1243,82c2ce8c30,1.0,198cec62a1,1.0,-,,
1244,0d3ae2b3bf,1.0,99d41501ff,3.0,60.0,,2018-03-08
1245,4b65db43ac,1.0,43999af013,3.0,100.0,,
1246,70ff46d367,2.0,4eccac112b,-,100.0,,
1247,1e9051a6f3,2.0,603dc9ab6b,4.0,100.0,,
1248,2b82f7ac49,2.0,7f65198ef6,4.0,100.0,,
1249,9c5875dd49,2.0,7f65198ef6,4.0,100.0,,
1250,4713c0e94c,2.0,fd883dc59c,-,-,,
1251,9c097bebf8,2.0,93c9141525,-,-,,
1252,159aae0d4c,2.0,7d86b5b6f8,3.0,60.0,,
1253,9d175254e2,2.0,7d86b5b6f8,3.0,60.0,,
1254,a1fc8feba9,2.0,0b0f75e8d5,4.0,100.0,,
1255,a793ae5b06,2.0,0b0f75e8d5,4.0,100.0,,
1256,d603075219,2.0,95edb60932,4.0,100.0,,
1257,a709328193,2.0,95edb60932,4.0,100.0,,2018-03-21
1258,9c71a03bd3,2.0,686b0df2bd,3.0,100.0,,
1259,04811c999a,2.0,5934e3362b,-,-,,
1260,89f3796b30,2.0,235542bb7b,3.0,60.0,,
1261,a3c954480e,2.0,0f320a0915,3.0,100.0,,
1262,d23745f6f0,2.0,9b84d6b825,3.0,60.0,,
1263,57fcc3c8c9,2.0,4d918c6fd9,3.0,50.0,,
1264,b12828721b,2.0,77d5da7823,-,-,,
1265,fdfbcf3231,2.0,906d0caa60,-,-,,
1266,f24675f791,2.0,9b84d6b825,-,-,,
1267,79455ff93e,2.0,60da46d685,3.0,100.0,,
1268,79b8478f42,2.0,67901d7b3b,3.0,100.0,,
1269,eb31e02f4e,2.0,cd22c791e6,3.0,-,,
1270,4369fcd5bb,2.0,cd22c791e6,3.0,-,,
1271,419de985e7,2.0,cd22c791e6,3.0,-,,
1272,0f15eb1c25,2.0,cd22c791e6,3.0,-,,
1273,26c7bde125,2.0,cd22c791e6,3.0,-,,
1274,c27399517f,2.0,d31ffa2f4d,3.0,60.0,,2018-03-23
1275,95b2609c75,2.0,d31ffa2f4d,3.0,60.0,,2018-03-23
1276,69e0a0cc28,2.0,03c4806282,3.0,100.0,,
1277,7c3627ba7c,1.0,7cc01be867,2.0,50.0,,
1278,2189b70880,1.0,7cc01be867,-,-,,
1279,4ff04958c9,1.0,235542bb7b,3.0,60.0,,
1280,ee39a980d9,2.0,906d0caa60,3.0,100.0,,
1281,0ad4b4a243,2.0,906d0caa60,3.0,100.0,,
1282,2538d79e18,2.0,906d0caa60,3.0,100.0,,
1283,c5b9c5adc3,2.0,b5defcb5ec,1.0,-,,
1284,33284dc6fd,2.0,b5defcb5ec,1.0,-,,
1285,71ce75da96,2.0,7c90334591,-,-,,
1286,ca417a4ca0,2.0,3500c9fab0,4.0,100.0,,
1287,89cdb320e5,2.0,3500c9fab0,4.0,100.0,,
1288,70d4e436ab,2.0,0b0f75e8d5,3.0,100.0,,
1289,0aacf5aaf3,2.0,489a0a2a43,-,-,,
1290,5c15aed2ae,2.0,81818cce80,4.0,100.0,,
1291,0757d730f6,2.0,81818cce80,4.0,100.0,,
1292,e6c86ee1da,2.0,81818cce80,4.0,100.0,,
1293,ad9136499a,2.0,fd68e214e8,3.0,-,,
1294,a03f85e6d9,2.0,fd68e214e8,3.0,-,,
1295,d501b58817,2.0,fd68e214e8,3.0,-,,
1296,66119ff54a,2.0,fd68e214e8,3.0,-,,
1297,ea1ffd16ca,2.0,fd68e214e8,3.0,-,,
1298,61d2064f05,2.0,cf0544f945,-,-,,
1299,79c32a40cf,2.0,9b0d3a5fc6,-,-,,
1300,fd10ffd0a0,2.0,5a0b271e15,2.0,80.0,,
1301,12e5f27006,2.0,5a0b271e15,-,60.0,,
1302,2842c7ce5d,2.0,5008f1aa58,3.0,100.0,,
1303,a35f6a2420,2.0,8da53f587d,2.0,60.0,,
1304,7b86b8fd4d,2.0,5ab8ea8556,2.0,70.0,,
1305,7f0ddbcdde,1.0,9b84d6b825,3.0,80.0,,
1306,8e0b9927d1,1.0,ac15b9f6e6,3.0,60.0,,2018-03-26
1307,12797fae91,1.0,03c4806282,3.0,60.0,,
1308,3b35c256ad,1.0,9b84d6b825,4.0,80.0,,
1309,da9eaf2616,2.0,198cec62a1,3.0,100.0,,
1310,7f8b0dd673,2.0,198cec62a1,-,100.0,,
1311,a53fb5fce0,2.0,9ff32fc4a9,-,-,,
1312,d645e13a8e,2.0,83c1f9316e,-,-,,
1313,8ff34a4cf0,2.0,ddb787aeb9,4.0,100.0,,
1314,d4908197db,2.0,43999af013,4.0,100.0,,
1315,638816ebc0,2.0,f1d00479ef,2.0,60.0,,
1316,7b48f8c0ba,2.0,f1d00479ef,2.0,60.0,,
1317,eb41b6f70b,2.0,7d69c417c6,3.0,-,,
1318,dc4ebcb44e,2.0,7d69c417c6,3.0,-,,
1319,2177a77ba2,2.0,7d69c417c6,3.0,-,,
1320,aaace284e3,2.0,7d69c417c6,3.0,-,,
1321,f0edb01afe,2.0,7d69c417c6,3.0,-,,
1322,bb316dce76,2.0,93905470a7,3.0,60.0,,
1323,30751566fe,2.0,235542bb7b,3.0,60.0,,
1324,4e0380d7ca,2.0,7cc01be867,3.0,60.0,,
1325,2cdce8bcb1,2.0,68f885207a,3.0,60.0,,
1326,ec9ccd20a1,2.0,68f885207a,3.0,60.0,,
1327,9e88a2101d,2.0,7f69d11882,-,-,,
1328,3d6327c19c,2.0,db069eacf6,2.0,40.0,,
1329,0f952955c7,2.0,9b0d3a5fc6,3.0,60.0,,
1330,4a915b7b62,2.0,7fcb433bba,3.0,80.0,,
1331,2e06817802,1.0,3daeabd2ce,2.0,70.0,,
1332,ead6c3fe20,1.0,d2124b2bae,3.0,60.0,,
1333,4ce8de3628,1.0,6bbe185453,3.0,60.0,,
1334,9592abb666,2.0,5a0b271e15,3.0,80.0,,
1335,b08a9dc1f0,2.0,5a0b271e15,-,-,,
1336,af2d42b8a7,2.0,41e8fa7190,4.0,100.0,,
1337,3802e323b1,2.0,41e8fa7190,4.0,100.0,,
1338,25c17514ae,2.0,41e8fa7190,4.0,100.0,,
1339,4fe57b6fb2,2.0,bd97f9a5fa,4.0,100.0,,
1340,52fb5b2855,2.0,bd97f9a5fa,4.0,100.0,,
1341,fb410e4253,2.0,bd97f9a5fa,4.0,100.0,,
