,user_ID,user_level,first_order_month,plus,gender,age,marital_status,education,city_level,purchase_power
23480,0ed7460ba0,1,2018-03,0,F,16-25,S,2,2,3
23481,0ed7789757,2,2016-06,0,F,16-25,M,3,2,-1
23482,0ed7a1ce54,4,2015-12,1,M,26-35,M,4,2,2
23483,0ed7a2309a,3,2017-12,0,F,36-45,M,-1,-1,-1
23484,0ed7b429dc,4,2012-11,0,F,16-25,S,3,2,3
23485,0ed7ba9c50,1,2018-03,0,F,26-35,S,-1,-1,4
23486,0ed7c94d63,1,2017-09,0,F,16-25,S,2,2,2
23487,0ed7e03674,2,2016-07,0,F,16-25,S,3,1,2
23488,0ed7ea98e5,1,2016-07,0,F,16-25,U,-1,-1,-1
23489,0ed7f34978,1,2017-12,0,F,16-25,S,-1,1,2
23490,0ed80056b0,2,2016-07,1,F,26-35,M,3,3,2
23491,0ed8540452,1,2015-10,0,F,16-25,S,3,1,2
23492,0ed858e0e4,2,2016-07,0,F,46-55,M,3,2,3
23493,0ed8672734,4,2014-02,1,M,36-45,M,3,2,2
23494,0ed86b013d,3,2010-06,0,F,26-35,M,3,1,2
23495,0ed86c316c,3,2015-09,1,M,26-35,S,2,1,2
23496,0ed86cc1cc,3,2017-09,0,F,26-35,U,-1,3,-1
23497,0ed8a76143,2,2016-05,0,M,16-25,S,2,2,2
23498,0ed8d07371,4,2012-10,1,M,26-35,M,3,4,2
23499,0ed8e33551,2,2015-12,1,F,16-25,S,3,2,2
23500,0ed9378dc8,1,2012-09,0,F,36-45,M,2,4,3
23501,0ed954ca8d,1,2018-02,0,F,36-45,U,-1,2,-1
23502,0ed9b0abb5,3,2016-11,0,F,36-45,M,2,4,2
23503,0ed9d47a95,1,2018-03,0,F,26-35,S,2,1,3
23504,0ed9d76994,2,2018-01,0,F,16-25,S,2,4,2
23505,0eda1e0680,3,2014-08,0,F,36-45,M,3,1,2
23506,0eda2374e4,4,2010-07,0,F,36-45,M,4,1,2
23507,0eda2ab4da,4,2011-10,1,M,26-35,S,4,1,2
23508,0eda3e6e3d,1,2018-03,0,F,16-25,U,-1,3,-1
23509,0eda60dd96,2,2015-05,0,F,36-45,M,3,2,2
23510,0edad1fe25,3,2011-08,0,F,36-45,M,3,2,1
23511,0edadfcc6a,2,2017-06,0,F,36-45,S,2,5,2
23512,0edae1c170,1,2017-07,0,F,16-25,M,-1,4,2
23513,0edb1c46e8,4,2011-07,0,M,26-35,M,4,3,2
23514,0edb39d00d,2,2017-09,0,F,26-35,M,3,3,2
23515,0edb54fb32,1,2018-03,0,F,16-25,U,-1,5,-1
23516,0edb6f7bf9,2,2017-06,0,M,16-25,S,3,-1,2
23517,0edc15e2cd,2,2016-05,0,F,16-25,S,3,5,2
23518,0edc4302b6,2,2014-10,1,M,26-35,S,2,2,2
23519,0edc633edc,1,2018-03,0,F,16-25,M,2,4,3
23520,0edc8a28f6,2,2012-10,0,F,26-35,S,3,2,2
23521,0edca6c6e8,4,2012-08,1,M,36-45,M,4,2,2
23522,0edcbb19f8,4,2010-06,0,M,26-35,M,4,1,1
23523,0edd426c41,1,2018-02,0,F,26-35,S,3,4,3
23524,0eddb5be45,1,2017-12,0,F,26-35,M,3,2,2
23525,0ede174ef3,4,2013-12,1,M,36-45,M,4,2,3
23526,0ede74854f,1,2016-09,0,F,26-35,U,-1,3,-1
23527,0ede89cc48,4,2011-04,0,F,26-35,S,4,1,3
23528,0edeb25b70,3,2016-03,1,F,16-25,M,3,-1,2
23529,0edeb6bc79,2,2017-09,0,M,16-25,M,-1,2,3
23530,0edef49657,2,2017-05,0,M,26-35,S,2,-1,2
23531,0edf39a0f6,3,2016-07,0,M,16-25,S,2,-1,2
23532,0edf4da20c,4,2013-04,0,M,16-25,S,3,2,2
23533,0edf4ead12,2,2014-08,0,M,26-35,S,3,2,3
23534,0edfbc46b8,4,2013-11,1,F,26-35,M,4,1,2
23535,0edfe741d2,1,2014-04,0,F,26-35,U,3,4,-1
23536,0ee009a5ae,1,2016-08,0,F,16-25,S,3,1,2
23537,0ee0bb1616,3,2015-05,0,M,16-25,S,2,2,2
23538,0ee0d1b4da,2,2017-12,0,F,16-25,M,3,1,3
23539,0ee0d8451b,2,2018-02,0,F,16-25,S,3,1,2
23540,0ee1029ff4,4,2012-08,1,M,36-45,M,4,1,2
23541,0ee11ae387,1,2017-11,0,F,16-25,S,3,2,3
23542,0ee13bbed5,2,2016-11,0,F,36-45,M,2,3,2
23543,0ee1872d00,4,2012-07,1,M,26-35,M,4,4,2
23544,0ee1a31392,2,2016-03,0,F,16-25,S,3,2,3
23545,0ee1e13b2b,3,2016-11,0,F,36-45,M,3,3,2
23546,0ee1f201f9,2,2017-03,0,M,16-25,S,3,4,3
23547,0ee22b9860,2,2016-09,0,F,26-35,M,3,2,3
23548,0ee2389134,1,2018-02,0,F,26-35,M,3,3,4
23549,0ee242ecd1,4,2009-06,0,F,26-35,M,4,1,2
23550,0ee2572566,2,2016-08,0,F,26-35,M,2,3,3
23551,0ee25c63ba,3,2015-07,0,F,26-35,S,3,2,2
23552,0ee26f7a93,2,2016-11,0,F,16-25,S,3,4,2
23553,0ee2d4d643,3,2015-02,0,F,26-35,S,3,3,3
23554,0ee2f7577b,3,2017-06,1,F,26-35,M,3,2,2
23555,0ee30a0331,4,2011-11,1,F,26-35,M,4,1,3
23556,0ee341ae1f,1,2017-12,0,F,16-25,M,3,3,3
23557,0ee3445450,1,2018-03,0,F,26-35,S,2,2,2
23558,0ee3470ca9,3,2017-05,0,F,16-25,S,4,1,2
23559,0ee38da820,3,2014-02,0,M,26-35,M,2,2,2
23560,0ee3a3f593,3,2013-08,0,F,26-35,M,3,3,2
23561,0ee3b56c4c,4,2012-03,1,M,26-35,S,4,1,2
23562,0ee3b64952,2,2015-12,0,M,26-35,M,2,1,4
23563,0ee3e163c6,1,2017-11,0,M,26-35,S,-1,3,2
23564,0ee3f87bf7,4,2011-08,1,M,>=56,M,4,1,2
23565,0ee40010b3,2,2011-09,0,M,46-55,M,3,2,2
23566,0ee407e438,3,2016-10,0,F,16-25,S,3,2,3
23567,0ee424cbd4,4,2012-11,0,F,26-35,M,4,2,3
23568,0ee44be662,4,2014-09,0,F,26-35,M,3,4,2
23569,0ee476a7cf,2,2017-06,0,F,46-55,M,3,2,2
23570,0ee4978846,4,2014-06,1,F,26-35,M,3,1,2
23571,0ee4e721d3,2,2017-03,0,M,>=56,M,2,2,2
23572,0ee4fe212d,2,2017-03,0,F,26-35,M,3,3,3
23573,0ee5223719,1,2016-01,0,F,36-45,M,3,-1,3
23574,0ee5258853,3,2015-07,1,M,16-25,S,2,4,3
23575,0ee5390396,4,2010-09,1,F,36-45,M,4,1,2
23576,0ee59f26d4,2,2018-01,0,F,16-25,S,-1,2,3
23577,0ee5dbb306,1,2016-05,0,F,36-45,M,2,2,3
23578,0ee62b57b0,1,2017-02,0,F,16-25,S,-1,1,4
23579,0ee62c4362,3,2014-04,0,F,26-35,S,3,1,3
23580,0ee656ad40,1,2018-01,0,F,16-25,S,2,-1,3
23581,0ee660fbeb,2,2017-01,0,M,26-35,S,2,-1,3
23582,0ee735044e,4,2012-04,1,M,36-45,S,4,-1,2
23583,0ee752fb09,2,2016-06,0,F,26-35,S,2,2,2
23584,0ee7654078,1,2017-01,0,F,46-55,M,3,3,2
23585,0ee7863f24,4,2012-08,0,F,36-45,S,3,1,2
23586,0ee791d2b7,2,2017-03,0,M,26-35,U,-1,3,-1
23587,0ee7bd20cd,4,2013-10,0,M,36-45,M,4,1,2
23588,0ee7ccf8e5,4,2011-10,1,F,36-45,M,4,2,2
23589,0ee7d47501,3,2017-05,1,M,16-25,S,2,2,2
23590,0ee7dcf9e2,4,2014-05,0,F,>=56,M,3,1,2
23591,0ee7e52df0,2,2017-08,0,F,36-45,S,3,4,3
23592,0ee827cffb,2,2017-01,0,M,26-35,U,-1,2,-1
23593,0ee873272a,3,2013-06,0,F,26-35,S,3,2,2
23594,0ee891c0ac,3,2016-06,0,F,16-25,S,3,2,2
23595,0ee8a01287,1,2017-12,0,F,26-35,S,-1,3,4
23596,0ee97a35da,2,2017-09,0,M,26-35,M,3,2,2
23597,0ee98c1ca7,4,2014-02,0,F,16-25,S,3,2,4
23598,0ee996c032,1,2018-03,0,F,16-25,S,3,3,3
23599,0ee9d81058,4,2014-09,1,F,26-35,M,3,3,2
23600,0ee9ec3bea,3,2015-07,0,F,26-35,M,3,3,2
23601,0ee9fc6a4a,4,2011-09,0,F,36-45,S,3,2,2
23602,0eea1636dc,4,2015-03,1,M,16-25,S,3,4,2
23603,0eea24af72,1,2018-03,0,F,26-35,M,-1,-1,4
23604,0eeabbd5a8,4,2014-01,1,F,26-35,M,3,2,2
23605,0eeae33932,1,2017-08,0,F,26-35,M,3,1,2
23606,0eeb7b89d5,4,2012-05,0,F,36-45,M,4,2,2
23607,0eeb9f6ed3,1,2018-03,0,F,16-25,S,3,4,2
23608,0eec023e1c,4,2014-02,1,M,26-35,M,3,1,2
23609,0eec326a9e,2,2015-02,0,M,26-35,S,3,1,2
23610,0eec4a3a95,1,2017-09,0,F,26-35,S,3,2,3
23611,0eec5b02f1,2,2015-03,0,F,16-25,S,2,2,2
23612,0eec695f3e,3,2016-04,0,F,36-45,M,3,4,2
23613,0eecb431be,3,2013-09,0,F,26-35,M,3,2,2
23614,0eece3a0ad,2,2016-12,0,F,26-35,S,3,2,3
23615,0eed57545d,4,2013-10,1,F,36-45,M,3,4,2
23616,0eed8ca0f1,2,2017-03,0,F,16-25,S,3,5,2
23617,0eeda0d50d,4,2014-08,0,M,16-25,S,3,2,3
23618,0eeda9711d,3,2015-06,0,F,26-35,M,3,4,2
23619,0eedde24cf,3,2013-06,0,M,26-35,M,3,2,2
23620,0eee2002b1,4,2015-01,0,F,36-45,M,4,-1,2
23621,0eee3d4eed,2,2017-12,0,M,26-35,M,3,2,3
23622,0eee59bb73,3,2014-11,0,F,26-35,U,-1,4,-1
23623,0eee634776,2,2017-12,0,F,26-35,M,-1,3,2
23624,0eee9f7616,4,2013-10,1,M,36-45,M,4,3,2
23625,0eeeac3139,3,2017-08,0,F,26-35,M,1,2,1
23626,0eeeb71147,2,2016-09,0,F,16-25,S,3,2,2
23627,0eeec927ec,2,2016-02,1,F,26-35,S,3,3,2
23628,0eef036d4f,4,2013-04,1,F,36-45,M,4,3,2
23629,0eef0c48b9,3,2016-11,0,F,16-25,S,3,1,2
23630,0eef3500c2,2,2017-06,0,F,26-35,S,3,3,3
23631,0eef38141a,4,2014-11,0,F,26-35,M,4,1,2
23632,0eef588afd,3,2013-05,1,F,26-35,S,3,1,2
23633,0eefca6c03,1,2017-12,0,F,46-55,U,-1,3,-1
23634,0eefd195e7,3,2015-03,0,F,26-35,S,3,-1,1
23635,0ef00daf0d,2,2015-12,1,F,16-25,S,3,1,2
23636,0ef02448f8,2,2016-06,0,F,16-25,U,2,2,-1
23637,0ef032e9b5,3,2015-03,1,M,16-25,S,2,2,2
23638,0ef053a9ee,1,2016-10,0,F,26-35,S,3,2,2
23639,0ef06ef57f,2,2015-10,0,M,26-35,M,2,3,3
23640,0ef0998ea0,3,2011-05,0,F,26-35,M,3,1,2
23641,0ef0a8157f,2,2017-11,0,F,16-25,S,3,-1,2
23642,0ef0c53f44,1,2016-06,0,F,36-45,S,2,4,3
23643,0ef0e1c822,3,2014-05,0,F,>=56,S,3,1,2
23644,0ef1069f51,4,2014-02,1,F,46-55,M,3,2,2
23645,0ef12e9dea,3,2016-11,1,F,16-25,S,3,3,2
23646,0ef16fefdd,2,2017-10,0,F,36-45,M,3,1,3
23647,0ef18d6bac,4,2015-09,0,M,>=56,M,3,-1,3
23648,0ef19adc9c,3,2012-02,0,M,>=56,M,3,1,2
23649,0ef1df9442,3,2013-03,1,F,26-35,S,3,1,2
23650,0ef21e8e7e,2,2017-08,0,F,36-45,M,3,4,2
23651,0ef2260be3,4,2011-07,1,M,36-45,M,4,2,2
23652,0ef27fb0e9,1,2017-10,0,F,26-35,S,3,4,2
23653,0ef2bdfe35,2,2016-11,0,M,26-35,S,3,1,3
23654,0ef3082de4,2,2017-12,0,F,46-55,S,-1,1,4
23655,0ef34d81d9,2,2016-03,0,F,16-25,S,3,2,2
23656,0ef376c32e,3,2012-06,0,F,36-45,S,3,2,2
23657,0ef389ef64,3,2015-01,0,F,16-25,S,3,-1,1
23658,0ef3c320eb,2,2015-07,0,F,16-25,S,3,2,3
23659,0ef412c9ee,4,2016-06,1,F,26-35,S,3,1,2
23660,0ef43d4d1e,2,2016-08,0,F,16-25,S,2,3,2
23661,0ef469c997,2,2013-12,0,F,26-35,M,3,2,3
23662,0ef4ce5a6a,4,2013-11,1,F,36-45,M,3,1,2
23663,0ef4ddf23c,3,2015-07,0,F,36-45,M,3,4,2
23664,0ef4dfb733,2,2016-04,0,F,26-35,U,3,4,4
23665,0ef4f5e61a,3,2017-07,0,F,26-35,M,3,-1,2
23666,0ef4fdfe00,4,2013-03,1,F,36-45,M,4,4,2
23667,0ef4fefc43,3,2016-10,0,F,26-35,M,3,2,2
23668,0ef5021769,2,2017-02,0,F,16-25,S,3,4,3
23669,0ef532eee1,1,2018-03,0,M,16-25,U,-1,4,-1
23670,0ef54a6eb1,3,2012-11,0,M,46-55,M,3,1,2
23671,0ef55f0f33,2,2016-03,0,F,26-35,M,3,3,3
23672,0ef56b31e0,2,2016-09,0,F,36-45,S,2,2,2
23673,0ef582077d,1,2017-03,0,F,26-35,M,-1,4,3
23674,0ef58b5c5f,3,2016-04,1,M,16-25,S,2,-1,2
23675,0ef5951f8e,2,2016-06,0,F,26-35,M,3,4,2
23676,0ef5a7bf8c,2,2010-10,0,F,26-35,U,3,1,-1
23677,0ef5e8fbb8,1,2017-07,0,F,26-35,M,3,3,3
23678,0ef5f96388,2,2013-05,0,F,26-35,S,3,-1,2
23679,0ef652abd7,3,2014-02,0,M,26-35,S,3,-1,2
23680,0ef662f4b7,2,2017-03,0,F,26-35,S,3,3,2
23681,0ef689a246,3,2014-04,0,M,36-45,M,3,4,2
23682,0ef694e1d8,1,2018-03,0,F,46-55,U,-1,2,-1
23683,0ef6b4684e,1,2017-09,0,F,36-45,M,2,-1,2
23684,0ef6d4e016,1,2017-04,0,F,16-25,S,-1,4,4
23685,0ef6eb44ea,3,2013-03,0,F,26-35,M,3,2,2
23686,0ef704dab4,1,2017-11,0,F,26-35,S,3,4,3
23687,0ef70b2c20,1,2017-06,0,F,26-35,S,-1,2,3
23688,0ef71f4c7b,2,2015-08,0,F,16-25,S,-1,2,4
23689,0ef733f29f,2,2017-08,0,M,26-35,S,2,2,2
23690,0ef74e440b,4,2011-02,1,F,26-35,M,4,1,2
23691,0ef758b9c7,1,2017-12,0,M,26-35,M,1,3,1
23692,0ef7bdf5da,1,2017-05,0,F,36-45,M,-1,2,4
23693,0ef7cb3f54,2,2017-12,0,F,26-35,M,-1,4,2
23694,0ef859df55,2,2016-09,1,F,26-35,M,3,2,2
23695,0ef85e14a1,3,2014-12,1,M,16-25,S,3,5,2
23696,0ef8a4cef9,4,2013-04,1,F,36-45,M,4,2,2
23697,0ef8d77154,2,2015-09,0,F,26-35,S,3,4,2
23698,0ef90b7750,1,2015-06,0,F,16-25,S,3,2,2
23699,0ef9586a3f,1,2018-03,0,F,26-35,M,-1,-1,3
23700,0ef95cf96c,2,2016-07,0,F,26-35,M,3,3,2
23701,0ef9664244,2,2017-11,0,M,36-45,M,2,4,3
23702,0ef97749cf,2,2017-04,0,M,26-35,S,2,-1,3
23703,0ef994f364,3,2013-12,0,F,36-45,M,3,2,3
23704,0ef9978b60,2,2014-12,0,F,26-35,M,2,1,3
23705,0ef9a0c2b2,3,2011-11,0,F,26-35,M,3,1,3
23706,0ef9b6ead2,4,2014-01,0,M,36-45,S,4,2,1
23707,0ef9e9f065,3,2016-04,0,M,16-25,U,2,2,-1
23708,0efa1d16e2,2,2016-07,0,F,26-35,S,3,4,2
23709,0efa2da868,1,2017-07,0,F,36-45,S,2,5,2
23710,0efa49ef18,1,2015-05,0,F,36-45,S,3,3,3
23711,0efaa9a18b,3,2012-07,0,F,>=56,M,3,-1,2
23712,0efacc5532,2,2018-01,0,M,26-35,M,-1,2,5
23713,0efb0636bb,2,2018-03,0,F,16-25,S,2,4,3
23714,0efb3d98ff,1,2017-12,0,F,26-35,S,3,2,2
23715,0efb751764,4,2011-03,1,M,26-35,M,4,1,2
23716,0efb891531,3,2015-11,0,M,>=56,S,3,2,1
23717,0efba12a1f,2,2015-09,1,M,16-25,S,2,1,3
23718,0efbf1981d,1,2018-01,0,F,16-25,S,3,4,2
23719,0efc085a87,2,2016-09,0,F,16-25,S,2,2,3
23720,0efc0a27c5,3,2014-01,0,F,36-45,M,3,1,2
23721,0efc21ead9,3,2015-03,0,M,16-25,S,3,1,3
23722,0efc294afc,1,2018-03,0,F,16-25,S,2,1,2
23723,0efc3d27ba,2,2016-11,0,F,36-45,S,3,4,3
23724,0efcd57e85,2,2016-09,0,F,36-45,M,2,1,3
23725,0efcf9249c,3,2014-01,0,M,26-35,S,3,2,2
23726,0efcfc77b8,1,2016-11,0,F,26-35,M,1,4,2
23727,0efd0bc810,4,2012-08,0,F,26-35,M,3,4,2
23728,0efd7e2b25,2,2016-04,0,F,16-25,S,-1,1,4
23729,0efd9e0336,1,2018-02,0,F,16-25,S,2,2,3
23730,0efdc81adb,1,2018-03,0,F,36-45,U,-1,2,-1
23731,0efdd90247,1,2017-03,0,F,26-35,S,2,4,3
23732,0efe06b2f8,2,2017-10,0,F,16-25,M,3,2,3
23733,0efe450ef0,2,2016-10,0,F,26-35,M,3,1,2
23734,0efe6ed229,1,2015-08,0,F,16-25,S,4,4,3
23735,0efe8402e3,1,2018-03,0,M,16-25,U,-1,4,-1
23736,0efe845513,2,2018-02,0,F,36-45,M,3,1,3
23737,0efe87f43a,3,2015-12,0,M,16-25,S,3,1,2
23738,0efe8d5314,2,2016-01,0,F,26-35,M,3,3,2
23739,0efe8db271,1,2018-03,0,F,16-25,S,-1,3,3
23740,0efee75a8e,1,2018-03,0,F,46-55,U,-1,4,-1
23741,0eff03b157,2,2012-07,1,F,36-45,S,3,2,3
23742,0eff09e539,1,2018-03,0,M,16-25,S,-1,2,3
23743,0eff5b17b8,4,2009-12,0,M,36-45,S,4,1,2
23744,0eff627c85,1,2018-02,1,F,16-25,S,3,2,3
23745,0eff806d82,3,2014-07,0,F,26-35,M,3,1,2
23746,0efface345,4,2014-02,1,F,26-35,M,4,1,2
23747,0effe3d7c5,2,2014-08,1,F,26-35,M,3,4,2
23748,0effe4fc62,4,2014-08,1,F,26-35,M,4,2,2
23749,0effeba88d,4,2012-06,0,M,36-45,M,3,3,2
23750,0efffe761f,4,2011-09,1,M,36-45,M,4,1,2
23751,0f00038db8,1,2017-02,0,F,16-25,S,3,4,2
23752,0f00109c9c,2,2016-11,0,F,36-45,M,3,-1,2
23753,0f00440c50,1,2017-12,0,F,16-25,S,3,-1,4
23754,0f00d4017a,2,2017-04,0,F,26-35,M,2,4,3
23755,0f00ec91b3,4,2012-03,0,F,26-35,S,4,3,2
23756,0f012ac153,3,2015-02,0,F,36-45,M,3,1,2
23757,0f01335884,3,2015-03,0,M,36-45,S,3,-1,2
23758,0f01478675,2,2017-03,0,F,16-25,M,3,2,3
23759,0f016c4241,2,2017-12,0,F,36-45,M,4,4,1
23760,0f017addf8,4,2012-05,1,F,26-35,S,3,-1,2
23761,0f01829026,1,2015-09,0,F,26-35,S,1,-1,3
23762,0f019e8cd0,2,2018-03,0,F,36-45,S,3,4,3
23763,0f01dcd8e0,4,2012-07,1,M,26-35,M,4,2,2
23764,0f02514b5c,1,2018-03,0,F,16-25,U,-1,-1,-1
23765,0f02520aea,1,2018-02,0,F,26-35,S,2,4,2
23766,0f027e0c08,2,2016-01,0,F,26-35,S,3,4,2
23767,0f02ad86db,2,2014-01,0,F,26-35,S,3,2,3
23768,0f02c4ed59,3,2014-09,0,F,26-35,M,3,2,2
23769,0f02f0956e,2,2017-07,0,F,36-45,M,3,2,2
23770,0f02f74e0e,1,2018-03,0,F,36-45,U,-1,1,-1
23771,0f03053d73,1,2018-03,0,F,16-25,S,3,2,2
23772,0f030b8507,3,2015-06,0,F,26-35,S,3,1,2
23773,0f031bf6c7,4,2012-12,1,M,26-35,M,3,4,2
23774,0f0357e6fb,2,2012-11,0,F,26-35,S,3,2,2
23775,0f03659e8f,1,2018-03,0,F,36-45,M,3,-1,2
23776,0f0394ead1,4,2009-01,1,F,26-35,M,4,1,2
23777,0f03b63890,3,2017-03,1,F,16-25,S,3,1,2
23778,0f043cd907,1,2017-02,0,F,>=56,S,3,2,3
23779,0f046ba3c2,2,2017-04,0,F,26-35,M,3,4,3
23780,0f04cabbc9,1,2018-03,0,F,26-35,U,-1,2,-1
23781,0f04d3ca20,2,2017-11,0,F,16-25,U,-1,4,-1
23782,0f04d85b80,2,2015-07,0,F,26-35,S,2,4,3
23783,0f04f5ef0a,2,2016-02,0,F,36-45,S,3,4,3
23784,0f0545d5fc,2,2017-03,0,F,16-25,S,2,2,2
23785,0f05e239bd,1,2017-05,0,F,26-35,U,-1,4,-1
23786,0f05e9665f,2,2017-08,0,M,26-35,S,3,2,2
23787,0f06525c9e,2,2012-06,0,F,26-35,S,2,3,3
23788,0f068c2ba2,2,2017-09,0,F,36-45,M,2,-1,2
23789,0f0694c13a,2,2016-05,0,F,16-25,U,-1,3,-1
23790,0f06aa1d01,3,2013-02,0,F,26-35,S,3,2,2
23791,0f06d79ecb,1,2017-10,0,F,36-45,S,2,3,3
23792,0f0703f7dd,4,2013-10,0,M,26-35,S,3,2,2
23793,0f07177ddd,2,2014-03,0,M,46-55,M,3,2,3
23794,0f0753db31,1,2014-11,0,M,16-25,S,-1,3,4
23795,0f0759ccd2,2,2016-06,0,F,26-35,M,3,3,2
23796,0f079b259c,1,2018-03,0,F,46-55,U,-1,2,-1
23797,0f07a19efb,2,2014-03,0,F,26-35,M,3,4,2
23798,0f07ac53f8,2,2017-03,0,F,>=56,M,-1,4,-1
23799,0f07cbf7f8,4,2011-05,0,F,26-35,M,3,3,2
23800,0f0831e60c,1,2017-11,0,F,26-35,S,2,5,3
23801,0f089ea1ee,1,2016-06,0,F,26-35,M,2,3,3
23802,0f08ec379d,1,2018-02,0,F,16-25,S,-1,2,4
23803,0f08fd53d7,4,2015-06,1,F,26-35,M,3,3,1
23804,0f0920230d,1,2018-03,0,F,16-25,U,-1,2,-1
23805,0f094136d4,2,2012-02,0,F,26-35,M,3,1,2
23806,0f0949d204,3,2014-07,1,M,16-25,S,3,1,2
23807,0f094d6af3,2,2017-08,0,F,16-25,S,-1,2,3
23808,0f09aec5e1,3,2013-02,0,F,26-35,S,3,2,2
23809,0f09d554ed,2,2015-08,1,M,26-35,S,3,2,2
23810,0f09ea29e7,1,2017-07,0,F,26-35,S,2,1,3
23811,0f0a1fe5f8,3,2016-05,0,F,46-55,M,4,4,2
23812,0f0a363891,2,2016-12,0,F,26-35,S,2,2,2
23813,0f0a47ade9,4,2014-11,1,M,36-45,M,3,4,2
23814,0f0a527181,1,2018-03,0,F,16-25,S,3,2,3
23815,0f0a532b21,1,2017-12,0,F,26-35,M,2,2,2
23816,0f0a6286d6,2,2014-02,0,F,26-35,S,3,1,2
23817,0f0aa3debb,4,2011-09,0,M,36-45,M,4,2,2
23818,0f0aaff9e1,1,2016-09,0,F,16-25,S,3,2,3
23819,0f0adcadd7,3,2014-01,0,F,36-45,S,3,1,2
23820,0f0afabc61,3,2013-12,0,F,36-45,M,3,1,2
23821,0f0afc8f74,4,2013-05,0,F,36-45,M,4,2,2
23822,0f0b0686fb,4,2011-06,0,F,36-45,M,4,1,2
23823,0f0b56927b,4,2015-12,1,M,26-35,M,3,3,2
23824,0f0b601cdd,1,2018-03,0,F,26-35,S,3,2,2
23825,0f0baababb,1,2011-12,0,M,26-35,M,3,1,3
23826,0f0bd22876,3,2013-03,0,F,26-35,M,3,4,2
23827,0f0be82690,4,2014-05,0,M,16-25,S,3,4,2
23828,0f0c10ba8d,2,2016-07,1,F,16-25,S,3,2,3
23829,0f0c1a7a3d,1,2017-09,0,M,46-55,U,-1,3,-1
23830,0f0c456f23,1,2017-07,0,F,16-25,U,-1,5,-1
23831,0f0c72e7d6,1,2018-03,0,F,16-25,U,-1,4,-1
23832,0f0cb2c733,1,2018-03,0,F,16-25,S,3,3,3
23833,0f0cbf5ba5,4,2012-08,0,M,26-35,M,3,2,2
23834,0f0d078bee,1,2017-08,0,F,26-35,M,-1,5,3
23835,0f0d159e66,2,2013-06,0,M,26-35,S,3,1,2
23836,0f0d75ebe8,2,2017-05,0,F,36-45,M,2,4,3
23837,0f0d85e92f,3,2016-08,0,M,26-35,S,2,1,2
23838,0f0da5d90d,2,2015-12,1,M,36-45,M,3,3,2
23839,0f0da9034e,1,2018-03,0,F,16-25,U,-1,3,-1
23840,0f0db0d675,3,2014-07,0,M,16-25,S,4,2,2
23841,0f0dc8f69b,3,2015-04,1,M,26-35,S,3,4,2
23842,0f0e15b6d5,2,2016-11,0,F,16-25,S,3,2,3
23843,0f0eab8070,1,2018-01,0,F,36-45,U,-1,1,-1
23844,0f0eb82d4d,3,2015-11,0,F,26-35,S,3,2,2
23845,0f0ec2f92b,1,2018-03,0,M,16-25,U,-1,5,-1
23846,0f0ed7215c,1,2016-06,0,F,36-45,M,3,-1,2
23847,0f0f2e727a,1,2018-03,0,F,36-45,U,-1,-1,-1
23848,0f0fbc466a,1,2017-11,0,F,16-25,S,-1,3,2
23849,0f0fcfa29c,1,2017-11,0,F,16-25,M,2,2,3
23850,0f0fdb80cd,4,2013-10,1,F,36-45,M,3,1,2
23851,0f0ff6e053,4,2011-12,1,F,26-35,M,4,2,2
23852,0f105086c7,4,2016-01,1,F,26-35,M,3,-1,2
23853,0f1052f97b,3,2015-11,0,F,16-25,S,3,1,3
23854,0f1073491b,4,2012-10,0,F,26-35,S,3,3,2
23855,0f10871ac7,2,2018-03,0,F,16-25,U,-1,2,-1
23856,0f109c6496,3,2015-10,0,F,16-25,S,3,2,3
23857,0f10c1c902,2,2016-03,0,F,16-25,S,3,3,2
23858,0f10c26548,2,2014-02,0,F,26-35,S,3,2,2
23859,0f1111a69e,2,2017-03,0,F,16-25,M,3,1,2
23860,0f11581b7d,3,2014-09,0,F,26-35,S,3,1,2
23861,0f1188667f,2,2013-12,0,M,26-35,M,3,2,3
23862,0f118f6f1c,4,2012-01,1,M,26-35,M,3,2,2
23863,0f11a2a51a,1,2016-06,0,F,26-35,S,2,4,3
23864,0f11eaf82d,3,2014-12,0,F,16-25,S,3,4,3
23865,0f11f2c4f4,1,2012-07,0,M,16-25,U,-1,1,-1
23866,0f1226db6e,3,2015-12,0,F,26-35,M,3,2,2
23867,0f1262782c,1,2018-03,0,M,46-55,M,2,4,3
23868,0f129abafe,1,2017-11,0,F,26-35,U,-1,4,-1
23869,0f12a68dfe,3,2012-09,0,F,26-35,S,3,4,3
23870,0f12b84e34,1,2017-06,1,M,16-25,U,-1,3,-1
23871,0f12c363cb,4,2013-09,0,M,26-35,M,3,1,2
23872,0f12e63780,1,2017-10,0,M,16-25,S,-1,5,3
23873,0f1306720d,1,2017-08,0,F,16-25,U,-1,1,-1
23874,0f13104e34,3,2012-04,1,F,26-35,M,3,1,2
23875,0f13170a12,4,2011-10,0,F,26-35,M,3,1,3
23876,0f13664213,2,2017-05,0,M,26-35,S,3,2,3
23877,0f137a99c3,2,2016-11,0,F,16-25,S,2,-1,3
23878,0f13842645,1,2017-05,0,F,16-25,M,3,1,2
23879,0f139e94c8,1,2018-02,0,M,16-25,U,-1,2,-1
23880,0f13b614af,2,2016-05,0,M,16-25,S,3,1,2
